W_mem,W_GDE,T,sigmas_MGL370,sigmas_SS316L,eps_H2,eps_O2,v_in_H2,v_in_O2,p_gas,i0_ref_O2,i0_ref_H2
5.47751e-05[m],0.0005342[m],67.2716[degC],5.08079e+07[S/m],502123[S/m],0.7138264130800962,0.7411847384646535,0.00267428[m/s],0.00549241[m/s],4.1946e+06[Pa],4.67428[A/m^2],0.0824561[A/m^2]
8.52442e-05[m],0.000370403[m],35.6777[degC],2.4552e+07[S/m],1.34308e+06[S/m],0.6468810610473156,0.6316142415627837,0.00372832[m/s],0.0034124[m/s],7.87546e+06[Pa],3.01597[A/m^2],0.0486162[A/m^2]
7.86493e-05[m],0.000558392[m],47.3772[degC],1.83725e+07[S/m],1.64754e+06[S/m],0.662210614234209,0.7012374471873045,0.00318299[m/s],0.00513239[m/s],774218[Pa],3.58316[A/m^2],0.0598438[A/m^2]
4.81809e-05[m],0.000346408[m],79.0706[degC],4.51524e+07[S/m],834651[S/m],0.7766188081353903,0.6229165561497211,0.00423703[m/s],0.00374784[m/s],7.59475e+06[Pa],5.39541[A/m^2],0.0980287[A/m^2]
3.1096e-05[m],0.000429218[m],38.1018[degC],7.24804e+06[S/m],111555[S/m],0.7321451831609012,0.7876615185290575,0.00526292[m/s],0.00226414[m/s],9.04929e+06[Pa],3.12893[A/m^2],0.0508201[A/m^2]
6.15651e-05[m],0.000266202[m],57.0983[degC],3.39166e+07[S/m],871276[S/m],0.603582888841629,0.6851222708821296,0.00210887[m/s],0.00454455[m/s],3.01249e+06[Pa],4.09653[A/m^2],0.070329[A/m^2]
6.50721e-05[m],0.000524954[m],40.6667[degC],4.1953e+07[S/m],246064[S/m],0.6313516357913613,0.7136940723285079,0.00345175[m/s],0.00496157[m/s],8.87675e+06[Pa],3.25104[A/m^2],0.0532211[A/m^2]
3.55412e-05[m],0.000386072[m],59.1699[degC],1.51764e+07[S/m],1.16135e+06[S/m],0.7043520240113139,0.6103743376210332,0.0045058[m/s],0.00352359[m/s],4.56398e+06[Pa],4.21083[A/m^2],0.0727019[A/m^2]
5.21732e-05[m],0.000487632[m],43.8912[degC],3.73232e+07[S/m],1.45988e+06[S/m],0.7614416619762778,0.7751185385510326,0.00551531[m/s],0.0024867[m/s],1.76741e+06[Pa],3.40835[A/m^2],0.0563414[A/m^2]
8.17049e-05[m],0.000201514[m],74.6976[degC],1.06513e+07[S/m],597779[S/m],0.6774121733382344,0.6975796604529023,0.00236126[m/s],0.00471358[m/s],5.29638e+06[Pa],5.12182[A/m^2],0.0920667[A/m^2]
8.82972e-05[m],0.000413527[m],61.4845[degC],4.91279e+06[S/m],691340[S/m],0.6130576508119702,0.7664207622408867,0.00500634[m/s],0.00299195[m/s],3.38769e+06[Pa],4.34058[A/m^2],0.0754113[A/m^2]
5.87663e-05[m],0.000275426[m],30.5784[degC],3.12799e+07[S/m],1.57844e+06[S/m],0.7476742362603546,0.65763227827847,0.00185229[m/s],0.00423619[m/s],1.00466e+07[Pa],2.78615[A/m^2],0.044185[A/m^2]
4.20731e-05[m],0.000598864[m],70.7599[degC],2.11221e+07[S/m],1.06768e+06[S/m],0.7923424107953907,0.7286295033991337,0.00291[m/s],0.00524359[m/s],6.63187e+06[Pa],4.88182[A/m^2],0.0868904[A/m^2]
7.16047e-05[m],0.000311965[m],52.5507[degC],4.73748e+07[S/m],127607[S/m],0.6714893007650972,0.6440593760460616,0.00396405[m/s],0.00321698[m/s],443264[Pa],3.85164[A/m^2],0.0652913[A/m^2]
7.23153e-05[m],0.000404192[m],34.1552[degC],3.51635e+07[S/m],1.67091e+06[S/m],0.6792554454877973,0.7377766281366349,0.00443866[m/s],0.00393412[m/s],7.32838e+06[Pa],2.94624[A/m^2],0.0472642[A/m^2]
4.27843e-05[m],0.000291036[m],65.647[degC],8.48726e+06[S/m],811286[S/m],0.7568396007642151,0.634846756234765,0.00339282[m/s],0.00284825[m/s],978139[Pa],4.57926[A/m^2],0.0804393[A/m^2]
5.9931e-05[m],0.000583223[m],49.6822[degC],4.39055e+07[S/m],35020.4[S/m],0.7030947370454669,0.7515478722751141,0.00243256[m/s],0.00346559[m/s],3.11959e+06[Pa],3.70144[A/m^2],0.0622337[A/m^2]
8.94626e-05[m],0.000321379[m],68.8677[degC],1.71333e+07[S/m],947810[S/m],0.6361489618197084,0.6728363569825888,0.0055784[m/s],0.00544075[m/s],8.99974e+06[Pa],4.76865[A/m^2],0.0844675[A/m^2]
8.09945e-05[m],0.000509367[m],55.5691[degC],2.49642e+07[S/m],1.28036e+06[S/m],0.6733569422736764,0.7912876388058067,0.00192353[m/s],0.00379942[m/s],2.15321e+06[Pa],4.01325[A/m^2],0.0686087[A/m^2]
5.14636e-05[m],0.000395429[m],36.4794[degC],5.12245e+07[S/m],339459[S/m],0.7877648083493114,0.6813265161588788,0.00506937[m/s],0.00507906[m/s],6.1475e+06[Pa],3.05306[A/m^2],0.049338[A/m^2]
3.43767e-05[m],0.000478244[m],77.5421[degC],1.27791e+06[S/m],478635[S/m],0.7463924845680595,0.704274602048099,0.00389685[m/s],0.00449122[m/s],7.67039e+06[Pa],5.29894[A/m^2],0.0959193[A/m^2]
6.39083e-05[m],0.000217181[m],45.7586[degC],2.76374e+07[S/m],1.36657e+06[S/m],0.6178306134417653,0.6200943360105157,0.00285101[m/s],0.00231573[m/s],4.45967e+06[Pa],3.50138[A/m^2],0.0582008[A/m^2]
6.08547e-05[m],0.000573975[m],76.2018[degC],4.77945e+07[S/m],714825[S/m],0.6456237204372883,0.7787448015064001,0.00163451[m/s],0.00357687[m/s],9.9174e+06[Pa],5.21509[A/m^2],0.0940922[A/m^2]
3.03863e-05[m],0.000337046[m],45.4852[degC],2.15309e+07[S/m],1.55496e+06[S/m],0.7186237927526236,0.6937840484082699,0.00478036[m/s],0.00491003[m/s],3.41528e+06[Pa],3.48767[A/m^2],0.0579263[A/m^2]
4.70165e-05[m],0.00043861[m],60.6749[degC],3.08602e+07[S/m],991226[S/m],0.7725632060319185,0.7167313698679209,0.00365702[m/s],0.00466204[m/s],726695[Pa],4.29495[A/m^2],0.0744566[A/m^2]
7.74856e-05[m],0.000250539[m],42.2645[degC],4.504e+06[S/m],204061[S/m],0.6885341286659241,0.6075522601604462,0.00261118[m/s],0.00253998[m/s],6.44517e+06[Pa],3.32847[A/m^2],0.0547531[A/m^2]
8.59548e-05[m],0.000462551[m],54.0494[degC],1.18937e+07[S/m],322602[S/m],0.6023011907935142,0.7252216318622231,0.0041658[m/s],0.00418294[m/s],4.75198e+06[Pa],3.93142[A/m^2],0.0669256[A/m^2]
5.54863e-05[m],0.000226402[m],72.3641[degC],3.85667e+07[S/m],1.08481e+06[S/m],0.7369180921465159,0.6472921295091509,0.00311995[m/s],0.00304366[m/s],8.59447e+06[Pa],4.97886[A/m^2],0.0889773[A/m^2]
3.87914e-05[m],0.000549839[m],32.0763[degC],1.3934e+07[S/m],1.43652e+06[S/m],0.7784864913672209,0.7639924811199308,0.00217607[m/s],0.0032687[m/s],5.26765e+06[Pa],2.85256[A/m^2],0.0454581[A/m^2]
6.92605e-05[m],0.000360987[m],63.0848[degC],4.07094e+07[S/m],621141[S/m],0.6576329700648784,0.6602821221575141,0.00532191[m/s],0.00519034[m/s],1.89533e+06[Pa],4.43153[A/m^2],0.0773208[A/m^2]
6.99782e-05[m],0.000525588[m],42.6966[degC],3.44443e+06[S/m],903684[S/m],0.7295879850164055,0.6264312203973531,0.00201211[m/s],0.00482502[m/s],5.77963e+06[Pa],3.34958[A/m^2],0.0551722[A/m^2]
3.95091e-05[m],0.000363366[m],74.2908[degC],3.02226e+07[S/m],92569[S/m],0.6065803049132228,0.7477197162806988,0.00515794[m/s],0.00363391[m/s],2.56898e+06[Pa],5.09674[A/m^2],0.0915235[A/m^2]
